[0.942796, 0.943293, 0.944356, 0.94329, 0.944959, 0.942494, 0.944794, 0.943364]
[0.943099, 0.942501, 0.941722, 0.942455, 0.941337, 0.941257, 0.944611, 0.943975]
[0.944588, 0.942091, 0.940903, 0.943328, 0.940307, 0.943294, 0.945058, 0.943176]
[0.944953, 0.942135, 0.941594, 0.943391, 0.941505, 0.942328, 0.946335, 0.943342]
[0.943867, 0.943334, 0.939911, 0.941634, 0.939267, 0.943639, 0.944304, 0.942989]
[0.943722, 0.942922, 0.942116, 0.941347, 0.938879, 0.943773, 0.943879, 0.943749]
[0.942699, 0.942347, 0.94059, 0.941889, 0.93885, 0.942632, 0.943573, 0.942892]
[0.942721, 0.942143, 0.940143, 0.941219, 0.938594, 0.94284, 0.943247, 0.941934]
[0.943589, 0.94245, 0.940934, 0.940824, 0.938423, 0.942849, 0.942122, 0.941742]
[0.943534, 0.943283, 0.941074, 0.941707, 0.937193, 0.94282, 0.942802, 0.943252]
[0.944388, 0.943451, 0.939695, 0.941601, 0.937194, 0.942112, 0.942415, 0.943113]
[0.941953, 0.942908, 0.941359, 0.941787, 0.936234, 0.940499, 0.943094, 0.942829]
[0.942108, 0.942235, 0.941635, 0.940126, 0.935991, 0.939034, 0.942009, 0.94363]
[0.942105, 0.941513, 0.941855, 0.940144, 0.933575, 0.937513, 0.941254, 0.943211]
[0.943548, 0.940507, 0.939147, 0.938544, 0.93389, 0.937773, 0.94109, 0.943242]
[0.942927, 0.940155, 0.93799, 0.937414, 0.933971, 0.938109, 0.941543, 0.942334]
[0.941709, 0.940216, 0.938425, 0.937088, 0.934342, 0.93782, 0.939501, 0.941496]
[0.94167, 0.939737, 0.938317, 0.936276, 0.933702, 0.938387, 0.939461, 0.940558]
[0.940355, 0.938412, 0.938229, 0.936372, 0.934436, 0.938929, 0.939876, 0.940444]
[0.940426, 0.937715, 0.938004, 0.935563, 0.933985, 0.938153, 0.939694, 0.93912]
[0.93948, 0.936771, 0.937868, 0.935652, 0.933052, 0.938942, 0.938333, 0.937522]
[0.938464, 0.935893, 0.936843, 0.934201, 0.933541, 0.937455, 0.937594, 0.937739]
